recruit_id;main_recruit_title;main_income;main_need_career;main_view_count;main_response;class
102518;개발팀 프로젝트 매니저 (팀장);5,000 - 7,000만원 ; 신입, 경력;조회16;;PM
98728;유튜브 연관 콘텐츠 기획;;신입, 경력;조회625;;PM
102499;서비스 기획;3,000 - 6,500만원 ; 경력;조회16;;PM
94231;교육 사업 매니저;최소 4,000만원 ; 신입, 경력;조회1,394;;PM
94227;프로젝트 매니저 (PM);최소 3,600만원 ; 경력;조회1,504;;PM
93216;[TWIP] Product Manager(3년 이상);3,000 - 7,000만원 ; 경력;조회1,473;;PM
100256;명품 이커머스 서비스기획자 모집;;경력;조회285;;PM
102288;인공지능 영상분석 스타트업 서비스기획;;경력;조회33;;PM
96647;명품 쇼핑플랫폼 스타트업 서비스기획자 모집;6,000 - 7,000만원 ; 경력;조회116;;PM
94093;미디어 핀테크 스타트업 ux 기획자 모집;;경력;조회940;;PM
98320;[매쓰플랫]서비스 기획자(PM);;경력;조회561;;PM
80161;[매쓰플랫]수학 콘텐츠 제작 및 문제은행 관리팀 팀리더;;경력;조회5,449;;PM
81693;[매쓰플랫]고등 수학 콘텐츠 제작 및 문제은행 관리자;;경력;조회4,643;;PM
89020;[매쓰플랫]중등 수학 콘텐츠 제작 및 문제은행 관리자;;경력;조회1,833;;PM
100206;⚡️ 블록체인/디파이 상품개발 및 운용 매니저;;경력;조회317;;PM
99779;창업지원사업 홍보·마케팅 기획 운영, 포럼 및 세미나 개최 운영;3,000 - 4,000만원 ; 경력;조회349;;PM
98564;글로벌 창업지원 사업 운영 매니저/액셀러레이팅 해외 파트너십 관리운영;3,000 - 4,500만원 ; 경력;조회537;;PM
102459;플랫폼서비스 기획자 모집;;신입, 경력;조회17;;PM
101262;콘텐츠 기획 및 제작 PD;2,600 - 3,500만원 ; 인턴, 신입, 경력;조회170;;PM
101255;광고기획자 AE [브랜드마케팅/퍼포먼스 마케팅];2,600 - 3,500만원 ; 인턴, 신입, 경력;조회197;;PM
102449;비디오 저널리스트;;신입, 경력;조회25;;PM
102446;에디터;;신입, 경력;조회38;;PM
102443;[신시어리] 제품실 Live MD(제품관리 전문가) 경력 채용 (채용시 마감);3,500 - 4,000만원 ; 경력;조회16;;PM
102441;[신시어리] 제품실 PB상품 MD/AMD 경력 및 인턴 채용 (채용시 마감);4,000 - 4,500만원 ; 인턴, 경력;조회26;;PM
83096;서비스 기획 및 마케팅;3,000 - 4,500만원 ; 인턴, 경력;조회4,576;;PM
99759;Product Manager;2,800 - 4,000만원 ; 최대 1.0% ;조회477;;PM
101994;씨앤솔루션 기획팀(인턴) 채용공고;;인턴, 신입;조회197;;PM
95527;프로덕트 매니저 (PM/PO);1 - 1만원 ; 경력;조회1,513;;PM
102408;기획자 / PM;;신입, 경력;조회52;;PM
102398;PM 프로젝트 매니저;최대 5,000만원 ; 경력;조회39;;PM
102391;서비스 기획 (경력);4,000 - 8,000만원 ; 0.3% - 1.0% ;조회42;;PM
81781;프로덕트 매니저;최소 3,000만원 ; 신입, 경력;조회8,158;;PM
101728;[AI융합부문] 서비스기획 (경력 3년 이상);;경력;조회117;;PM
101768;[경영기획실] 신사업 기획 담당자;;경력;조회111;;PM
91903;UX/UI 기획 (쇼핑몰사이트UXUI기획운영개선) - 유통 대기업;;경력;조회1,386;;PM
101397;재고관리 프로세스 설계.기획 (CPIM.발주.리스크.SAP);최소 1만원 ; 경력;조회143;;PM
88579;UX/UI 기획 (쇼핑몰 웹모바일 기획운영설계) 팀원, 매니저;;경력;조회1,263;;PM
101898;물류혁신  (평택. 3PL 업무개선 5-10년);최소 1만원 ; 경력;조회119;;PM
102372;[8퍼센트] PO(Product Owner) 모집;;경력;조회22;;PM
98148;[신입/경력] 사업 개발 매니저 채용;;신입, 경력;조회614;;PM
102368;AI타임스에서 인턴 기자를 모집합니다.;;인턴;조회26;;PM
85988;[AI기술회사] Product manager;4,000 - 10,000만원 ; 경력;조회2,791;;PM
96029;서비스기획자(Service UX/UI Designer);4,000 - 10,000만원 ; 경력;조회305;;PM
102203;학생 진로 모바일 앱 제품기획자(Product Lead);최소 3,500만원 ; 최대 1.0% ;조회66;;PM
102356;[Hebonstar] R&D과제관리/사업관리/사업기획 경력직;;경력;조회20;;PM
102357;[헤브론스타텍] PO(Product Owner) 채용;;경력;조회21;;PM
100489;서비스기획 (PM, PO);;경력;조회162;;PM
92518;[스타패스] 서비스 기획과 서비스 운영 업무 및 글로벌 CS관리 채용;3,000 - 6,000만원 ; 경력;조회1,816;;PM
98890;플랫폼 서비스 기획자/PM;최소 4,000만원 ; 경력;조회429;;PM
99695;서비스 기획자 모집;;신입, 경력;조회372;;PM
102327;신규 사업 기획 및 마케팅;최소 3,000만원 ; 신입, 경력;조회31;;PM
100541;프로젝트 매니저 (신입가능);0.1% - 0.5% ; 신입, 경력;조회310;;PM
95951;기획/PM;;경력;조회1,715;;PM
102307;오디오 콘텐츠 크리에이티브 디렉터 (3개월 파트타임 - 재택/탄력 근무);2,400 - 3,000만원 ; 인턴, 신입, 경력;조회67;;PM
102303;서비스 기획자;4,500 - 7,000만원 ; 경력;조회50;;PM
102293;서비스 기획자;4,000 - 6,000만원 ; 경력;조회44;;PM
96989;2021 게이전 가오스 경력 경영기획(PM)  채용합니다.;3,800 - 4,500만원 ; 경력;조회332;;PM
101230;서비스 기획/PM 채용;2,400 - 4,000만원 ; 최대 2.0% ;조회250;;PM
90947;리드 Product Owner(7년 이상);;경력;조회1,392;;PM
90963;웹툰 PD(2년 이상);;경력;조회1,507;;PM
99328;웹소설 영어 에디터(3년 이상);;경력;조회392;;PM
83161;웹툰 영어 에디터(3년 이상);;경력;조회4,266;;PM
101554;웹소설 Publishing 지원(인턴/계약직);;인턴, 신입;조회123;;PM
94872;웹소설 번역 QA(신입/경력);;신입, 경력;조회1,215;;PM
90954;웹툰 번역 QA(신입/경력);;신입, 경력;조회2,260;;PM
99740;AI 인공지능 딥러닝 스타트업 기획,마케팅;2,980 - 5,000만원 ; 2.0% - 5.0% ;조회403;;PM
100645;제품 기획자;4,000 - 6,000만원 ; 경력;조회261;;PM
102281;[채용 핏 진단 서비스] 서비스 기획자(주니어 가능);5,000 - 8,000만원 ; 경력;조회50;;PM
97218;[신입/경력] 교육 콘텐츠 기획자;;신입, 경력;조회818;;PM
100540;[신입/경력] 교육 콘텐츠 기획자;;신입, 경력;조회238;;PM
102275;도해스타트업팀 컨텐츠 기획 및 컨텐츠 큐레이터;;경력;조회44;;PM
102058;링링 기획자(Project Manager) 채용!!;2,600 - 4,000만원 ; 신입, 경력;조회408;;PM
100143;서비스 기획/운영자;;경력;조회319;;PM
102272;[겜브릿지] 게임 기획자 모집;;신입, 경력;조회63;;PM
100829;서비스 기획 (Product Owner / 프로덕트 오너);최소 4,500만원 ; 경력;조회199;;PM
101251;UX/UI 기획(PM,PL);;신입, 경력;조회164;;PM
101835;서비스 기획(PM);;경력;조회143;;PM
94546;신규 B2B 커머스 플랫폼 서비스 기획 모집;;경력;조회1,708;;PM
98764;화장품 사업부 팀장 (Skincare Team Leader);;경력;조회434;;PM
102260;Docswave 주니어 (신입) 서비스 기획자 채용;2,800 - 9,000만원 ; 신입, 경력;조회77;;PM
101155;Docswave 서비스 기획자 (Product Manager) 채용;3,400 - 9,000만원 ; 경력;조회160;;PM
100841;(주)프리딕션 기획자(SerVice Planner) 신입 모집!;;신입;조회189;;PM
101520;디지털 광고 AE 팀원 경력 채용 - 정규직;;경력;조회29;;PM
102231;[온라인 비대면 운동 서비스, 키핏] Product Owner 채용;5,000 - 8,000만원 ; 경력;조회42;;PM
102234;[온라인플랫폼] 영상 크리에이터 PD;3,000 - 5,000만원 ; 경력;조회52;;PM
102232;[온라인 비대면 운동 서비스, 키핏] 사업개발 경력 채용;4,000 - 8,000만원 ; 경력;조회39;;PM
102198;웹개발자;4,000 - 6,000만원 ; 경력;조회52;;PM
102169;Technical Enablement Manager - Seoul;7,700 - 11,000만원 ; 경력;조회43;;PM
102168;QA 엔지니어;;경력;조회33;;PM
87687;프로덕트 매니저(PM);;경력;조회1,590;;PM
102122;[미래사업부문] DA 광고 전략 기획 담당 경력직 채용;;경력;조회51;;PM
102118;플랫폼 서비스 기획;;신입, 경력;조회58;;PM
102112;Geekble 긱블 커머스 AMD 채용;;신입;조회70;;PM
102014;서비스 기획 인턴;3,600 - 3,600만원 ; 인턴;조회222;;PM
95501;Product Manager(서비스 기획자);1.0% - 3.0% ; 인턴, 신입;조회1,364;;PM
95005;웹 서비스 기획자 (신입, 경력);;신입, 경력;조회1,137;;PM
99226;헬스케어 앱 PM (경력);;경력;조회369;;PM
88918;Senior Product Owner;;경력;조회2,816;;PM
100570;[인턴] UX Research Assistant;;인턴;조회438;;PM
98068;서비스 기획자;;경력;조회477;;PM
99569;사회적 기업(주)파머스페이스 온라인 유통기획 부분 담당자;2,600 - 2,800만원 ; 신입, 경력;조회326;;PM
97624;[글로벌 OTT 서비스] Project Manager (Bilingual in English/Korean);;경력;조회689;;PM
102081;[링크커넥션] 서비스 기획 주니어 분을 모십니다.;최소 3,000만원 ; 신입, 경력;조회76;;PM
97775;[링크커넥션] 서비스 기획 주니어 분을 모십니다.;3,000 - 8,000만원 ; 신입, 경력;조회880;;PM
102072;일 잘하는 젊은 스타트업에서 서비스기획자를 찾습니다;2,400 - 3,500만원 ; 신입, 경력;조회101;;PM
99378;온라인 콘텐츠 기획/운영;;인턴, 신입, 경력;조회509;;PM
101916;[오프라인 클래스 기획자] 인턴 채용 공고;;인턴;조회157;;PM
102069;서비스 기획(PM)/브랜딩 리더;4,000 - 7,000만원 ; 0.01% - 1.5% ;조회77;;PM
102041;서비스 기획(경력);4,000 - 6,000만원 ; 경력;조회70;;PM
102033;AI 및 메이커 스페이스 관련 프로젝트 기획 및 운영;2,400 - 3,500만원 ; 0.01% - 10.0% ;조회58;;PM
102032;뉴미디어 콘텐츠 부문 PM;6,000 - 12,000만원 ; 1.0% - 5.0% ;조회167;;PM
102027;웹서비스 기획자;5,000 - 6,000만원 ; 경력;조회75;;PM
94340;서비스기획팀장;4,000 - 6,000만원 ; 3.0% - 5.0% ;조회399;;PM
97693;프로덕트 매니저 (PM);최소 3,000만원 ; 0.5% - 1.0% ;조회809;;PM
102003;컨버전스 아트 사업 기획 및 개발 인턴 채용;;인턴, 신입;조회106;;PM
102000;서비스 기획자;;경력;조회95;;PM
101999;[소셜 대화 플랫폼 커넥팅] Product Manager Assistant (Japan) / 프로덕트 매니저 인턴 (일본시장);2,400 - 3,000만원 ; 인턴;조회68;;PM
100243;Service 기획 신입/경력 채용;;신입, 경력;조회442;;PM
101969;MZ세대의 마음을 사로잡을 글로벌 소셜 플랫폼 <Vtok>에서 프로덕트 매니저(기획)를 모집합니다.;3,000 - 8,000만원 ; 1.0% - 3.0% ;조회139;;PM
92190;[신입/경력] 사업기획자;3,000 - 5,000만원 ; 경력;조회1,443;;PM
54363;프로덕트 오너 (Product Owner);;인턴, 신입, 경력;조회1,455;;PM
100688;시니어 프로덕트 오너(Senior Product Owner);;경력;조회238;;PM
101934;영상 PD;2,900 - 3,500만원 ; 신입, 경력;조회91;;PM
101929;영상 작가;2,900 - 3,500만원 ; 신입, 경력;조회79;;PM
101888;공간 디자인 및 구축 매니저;;경력;조회90;;PM
101906;프로젝트 매니저;;신입, 경력;조회114;;PM
101894;광고 매체 영업기획 채용;;경력;조회147;;PM
101350;셀레브/바이어스/위아워어스/컬처클럽 기획 매니저 (Business Manager);;인턴, 신입, 경력;조회360;;PM
95855;셀레브/바이어스/위아워어스 영상 콘텐츠 PD;;신입, 경력;조회1,553;;PM
101871;[AI Lab] AI Data Platform PM;;경력;조회107;;PM
101886;서비스 기획 PM (Product Manager);4,000 - 6,000만원 ; 경력;조회96;;PM
100358;웹/모바일 기획자;4,000 - 6,000만원 ; 경력;조회320;;PM
101861;웹/앱 기획자/PA;;인턴, 신입;조회137;;PM
101859;Product Manager;3,000 - 5,000만원 ; 0.1% - 1.0% ;조회123;;PM
101856;앱서비스 기획 경력자;;경력;조회86;;PM
96920;유명 게임회사 경영기획 경력자 모집;;경력;조회600;;PM
101276;플랫폼/서비스 기획;;경력;조회157;;PM
101280;백엔드 기획자;;경력;조회139;;PM
101834;컨텐츠개발(약사);0.1% - 1.0% ; 신입, 경력;조회93;;PM
100275;앱 · 웹 서비스 기획자;3,000 - 6,000만원 ; 0.2% - 5.0% ;조회425;;PM
81994;(바로 당신!) 크라우디와 함께할 리워드 프로젝트 매니저(PM)를 찾습니다!!;2,600 - 3,500만원 ; 신입, 경력;조회4,210;;PM
89703;[크라우디 액셀러레이팅팀] 프로젝트 매니저(PM) 채용 중;최대 3,000만원 ; 인턴, 신입, 경력;조회1,846;;PM
101779;프레시코드 건강 간편식/HMR MD 모집(3년이상);;경력;조회98;;PM
101781;프레시코드 신선식품MD 모집(3년이상);;경력;조회103;;PM
101785;프레시코드 식품AMD 모집(인턴/기간제);;신입, 경력;조회169;;PM
101774;프레시코드 서비스 기획 모집(3년이상);;경력;조회105;;PM
101908;프레시코드 사업전략기획PM 모집;;경력;조회103;;PM
100568;경력 IT 프로젝트 매니저(PM);4,200 - 4,800만원 ; 경력;조회94;;PM
100575;IT 프로젝트 매니저(PM) 보조;3,000 - 3,000만원 ; 신입, 경력;조회133;;PM
101763;식품공학자 대체육 개발 R&D 연구원 채용공고;;경력;조회113;;PM
99426;플랫폼 기획 (디지털 광고 통합 운영 플랫폼);최소 5,000만원 ; 경력;조회319;;PM
101281;⚡우주공간 마케팅 및 기획;최소 3,000만원 ; 최소 1.0% ;조회265;;PM
100462;[커머스플랫폼] 서비스기획 PM;;경력;조회241;;PM
101704;PM;2,400 - 6,000만원 ; 신입, 경력;조회118;;PM
97383;개발총괄PM;;경력;조회603;;PM
99205;핀테크 관련 신규 웹/모바일 서비스 Product Designer_ 서비스/전략 기획;;신입, 경력;조회407;;PM
100809;Project Manager Assistant (Localization);;경력;조회209;;PM
101171;Translator Acquisition and Development Manager;;경력;조회151;;PM
101334;Product Lead Manager;;경력;조회155;;PM
100812;Project Manager (Localization);;경력;조회236;;PM
101683;Product Manager 채용공고;;경력;조회113;;PM
100670;RPA 기획 담당자 채용 (인턴);;인턴;조회291;;PM
95695;데이터 과학자(Data Scientist) / 데이터 분석가(Data Analyst) 채용 (경력);;경력;조회1,119;;PM
95594;서비스/플랫폼 기획자 채용 (경력);;경력;조회1,104;;PM
101675;B2B&B2C 플랫폼 서비스 기획자 (정규직/인턴);;인턴, 신입, 경력;조회159;;PM
97730;건축가 (경력 최소 5년 이상);;경력;조회669;;PM
101650;한국어 교육용 웹드라마 제작 PD 채용;0.1% - 1.0% ; 경력;조회111;;PM
101645;그라운드시소 MD;3,000 - 4,000만원 ; 경력;조회196;;PM
101635;Product Manager;;경력;조회123;;PM
101632;[LabNote] 기획자(경력, 신입) 모집;;신입, 경력;조회82;;PM
101235;UI/UX *기획* 정규직 (신입&경력);;신입, 경력;조회223;;PM
90468;서비스 기획자;3,500 - 7,000만원 ; 경력;조회1,055;;PM
100010;PM;;경력;조회323;;PM
101612;커머스 백오피스/서비스 기획자 채용;;경력;조회126;;PM
101608;아트디렉터;;경력;조회322;;PM
101590;Medical Writer / CRA;;신입, 경력;조회142;;PM
100080;마케팅 및 기획;3,200 - 4,000만원 ; 최대 2.0% ;조회532;;PM
97333;AI / Data Scientist - 인공지능 연구원 (신입, 경력);;신입, 경력;조회883;;PM
97335;Business / Project Manager (경력) - IT 컨설턴트, 사업 기획 및 관리;;경력;조회809;;PM
97717;IT컨설턴트(신입) - 사업관리;;신입;조회726;;PM
101552;[TECH 경력공채] Platform Process 서비스 기획;;경력;조회81;;PM
101555;[TECH 경력공채] 물류/배송 시스템 서비스 기획;;경력;조회119;;PM
101544;패션앱 서비스 기획;3,000 - 3,200만원 ; 신입, 경력;조회136;;PM
101534;프로덕트 매너저(PM);4,000 - 6,000만원 ; 경력;조회111;;PM
92092;콘텐츠 기획자;2,600 - 3,000만원 ; 신입, 경력;조회1,124;;PM
101055;[경력] ✨깃플챗 서비스를 이끌어갈 PO를 모십니다.;4,000 - 6,000만원 ; 경력;조회270;;PM
97100;영업/기획;;경력;조회623;;PM
101489;서비스 기획 및 운영;;경력;조회120;;PM
100879;간편식 커머스 Product Owner (경력);;경력;조회197;;PM
98830;Product Manager (PM);;신입, 경력;조회457;;PM
98581;[더기프팅컴퍼니] 프로덕트 플래너 (신입~경력5년) 채용;;신입, 경력;조회615;;PM
97144;[본사] (주)잇올그룹 웹기획/모바일기획자 채용 (경력);;경력;조회677;;PM
95126;교육 프로그램 운영/기획 (Technical Operator);3,000 - 6,000만원 ; 신입, 경력;조회1,816;;PM
100962;전략기획팀 팀장 (Leader, Strategy & Planning);4,000 - 8,000만원 ; 경력;조회258;;PM
98889;브랜드 콘텐츠 기획PD;3,100 - 4,000만원 ; 경력;조회471;;PM
100965;[위시컴퍼니] 화장품 브랜드 상품기획자;;신입, 경력;조회230;;PM
101396;서비스 PM;4,800 - 10,000만원 ; 최대 0.2% ;조회171;;PM
98512;Product Owner;;경력;조회469;;PM
101380;서비스기획자;;경력;조회156;;PM
101338;VMD 및 NFT 서비스 운영;;신입, 경력;조회163;;PM
101272;퍼포먼스 마케팅;;경력;조회153;;marketing
101273;콘텐츠 마케팅;;경력;조회155;;marketing
99599;마케터;3,000 - 5,000만원 ; 신입, 경력;조회438;;marketing
95306;그로스 마케팅 매니저 (신입/인턴);최소 2,400만원 ; 인턴, 신입;조회1,758;;marketing
100902;마케팅 리드;;경력;조회231;;marketing
101111;글로벌 마케터 (블록체인 분야);2,800 - 3,500만원 ; 신입, 경력;조회178;;marketing
99281;[경력]브랜드/퍼포먼스 마케터;3,000 - 5,000만원 ; 경력;조회435;;marketing
101091;크라시앙 유튜브 채널을 이끌어주실 컨텐츠 마케터님(PD)를 찾습니다 :);3,400 - 3,600만원 ; 경력;조회160;;marketing
101082;[스타트업잡스] 영상(Youtube) 크리에이터 채용;2,600 - 3,200만원 ; 신입, 경력;조회186;;marketing
99857;브랜드 마케터(신입 가능);;신입, 경력;조회360;;marketing
96453;[콘텐츠 마케터] 이벤터스와 함께 행사 시장의 혁신에 도전할 멋진 동료를 찾습니다!;;경력;조회1,012;;marketing
99414;[콘텐츠 마케팅 인턴] 이벤터스와 함께 행사 시장의 혁신에 도전할 멋진 동료를 찾습니다!;2,400 - 2,400만원 ; 인턴;조회526;;marketing
96454;[마케팅 리더] 이벤터스와 함께 행사 시장의 혁신에 도전할 멋진 동료를 찾습니다!;;경력;조회980;;marketing
63591;유학 교육회사 CRM/퍼포먼스 마케터;;신입, 경력;조회3,209;;marketing
101048;디지털 마케팅 인턴;;인턴;조회248;;marketing
101025;아트투게더 기업 홍보 총괄;;경력;조회168;;marketing
101044;마케터 Marketer;;경력;조회149;;marketing
98421;[플랫비] 2021년 Lean Team - 퍼포먼스 마케팅;;경력;조회509;;marketing
97276;[모인 해외송금] B2B 프로모션 마케터;;신입, 경력;조회730;;marketing
90210;모인 콘텐츠 마케팅 인턴/신입/경력;;인턴, 신입, 경력;조회2,010;;marketing
101012;주 4일제) 디지털 마케팅;3,000 - 4,000만원 ; 신입, 경력;조회245;;marketing
97339;통합 마케터 채용(콘텐츠, 브랜드, 퍼포먼스);4,000 - 6,000만원 ; 0.1% - 1.0% ;조회510;;marketing
93167;[도도레이블/카인다미] 2021년도 마케터 경력사원 채용;;경력;조회1,064;;marketing
86782;✨디지털 마케터;3,000 - 5,000만원 ; 최대 1.0% ;조회2,103;;marketing
99027;[엔라이즈] 콘텐츠 마케터 채용 (경력);;경력;조회486;;marketing
91609;Marketer (Creator);2,500 - 4,000만원 ; 경력;조회1,222;;marketing
83418;게임 UA 마케팅;;경력;조회3,451;;marketing
97193;모바일메신저 '비패밀리' 마케팅팀 채용;2,700 - 5,000만원 ; 신입, 경력;조회1,089;;marketing
92775;Growth Marketer(2년 이상);3,000 - 7,000만원 ; 경력;조회1,405;;marketing
100972;브랜드 콘텐츠 기획 인턴;최대 2,500만원 ; 인턴;조회255;;marketing
100835;[8퍼센트] 브랜드 마케터 모집;;경력;조회203;;marketing
100957;퍼포먼스 마케터;;경력;조회173;;marketing
100959;콘텐츠 마케터;;신입, 경력;조회183;;marketing
100949;퍼포먼스 마케터, 그로스해커;최소 3,000만원 ; 1.0% - 3.0% ;조회190;;marketing
96583;패션 이커머스 브랜드 (더잠) 브랜딩 마케터 채용;2,800 - 5,800만원 ; 경력;조회931;;marketing
100936;콘텐츠 마케터 - 신입, 경력;2,500 - 4,500만원 ; 1.0% - 5.0% ;조회216;;marketing
100926;요즘 '핫'한 대학생 필수 어플, [포켓유니브] 퍼포먼스 마케터 채용;최대 1.5% ; 인턴, 신입, 경력;조회274;;marketing
100911;촬영 담당자;;인턴, 신입, 경력;조회182;;marketing
96206;[다노]컨텐츠 마케터(경력 1년이상);;경력;조회992;;marketing
91690;[다노]CRM마케터(경력 1년이상);;경력;조회1,479;;marketing
100626;[다노]커머스 컨텐츠에디터(경력);;경력;조회244;;marketing
100895;Marketing Manager (Global);;경력;조회187;;marketing
100896;Market Research Analyst (Global);;경력;조회163;;marketing
100892;[패션몬스터] 글로벌 디지털 마케터 (중국);;인턴, 신입, 경력;조회217;;marketing
100889;[TENDOM] 마케팅 콘텐츠 디자이너를 모십니다.;2,400 - 4,000만원 ; 인턴, 신입, 경력;조회214;;marketing
100844;[경력] 검색광고 담당자;;경력;조회185;;marketing
100842;디지털 마케팅 매니저;최대 10.0% ; 인턴, 신입, 경력;조회253;;marketing
98521;[마케팅팀] 영상 콘텐츠 마케터;;경력;조회483;;marketing
100710;브랜드 컨텐츠 기획 마케팅 담당자;최소 4,000만원 ; 경력;조회218;;marketing
100802;퍼포먼스/브랜드 마케터;;신입, 경력;조회206;;marketing
93505;감각적인 브랜드 퍼포먼스 마케터 광고 마케팅;2,400 - 3,000만원 ; 1.0% - 2.5% ;조회1,448;;marketing
100777;콘텐츠 기획/디자인 (신입/경력);2,000 - 5,000만원 ; 신입, 경력;조회229;;marketing
67825;[경력] 라이브케어 해외영업 담당;;인턴, 신입, 경력;조회238;;marketing
98461;[아하Q&A] 그로스 매니저를 모십니다♥;6,000 - 9,000만원 ; 경력;조회737;;marketing
100738;이커머스 콘텐츠 기획/마케팅 파트 및 SNS 경력 채용;2,400 - 6,000만원 ; 경력;조회281;;marketing
100737;마케터 및 서비스 기획(PM);2,400 - 3,000만원 ; 신입, 경력;조회287;;marketing
94036;[플라이셔] 글로벌 게임 퍼포먼스 마케터 채용;;경력;조회892;;marketing
100735;[플라이셔] 글로벌 게임 퍼포먼스 마케팅 팀장;4,500 - 8,500만원 ; 경력;조회218;;marketing
100707;[집토스] SNS 채널 운영 담당자 채용;;신입, 경력;조회251;;marketing
100696;[병원콕]퍼포먼스 마케터 채용;;경력;조회208;;marketing
99319;[글로벌외국계] Head of growth 채용;;경력;조회388;;marketing
95304;퍼포먼스 마케터;;경력;조회947;;marketing
95302;콘텐츠 마케터;;경력;조회1,037;;marketing
100287;[반려생활] 반려동물 스타트업에서 마케터를 모십니다.;;인턴, 신입, 경력;조회577;;marketing
100658;H&B 브랜드 온라인 마케터 경력직;;경력;조회199;;marketing
100644;[디비디비] 커머스 플랫폼 콘텐츠 마케터;;경력;조회210;;marketing
100637;소셜미디어 리서처;;신입, 경력;조회248;;marketing
100628;퍼포먼스 마케팅;4,000 - 8,000만원 ; 경력;조회322;;marketing
91258;고객 성공 매니저(Customer Success Manager);3,000 - 7,000만원 ; 경력;조회1,733;;marketing
95658;Account Development Manager(ADM, 솔루션영업);;신입, 경력;조회1,535;;marketing
100566;글로벌 퍼포먼스 마케터;;경력;조회253;;marketing
100543;브랜드 마케터;3,000 - 5,000만원 ; 경력;조회254;;marketing
100535;마케팅 팀장;4,000 - 5,000만원 ; 경력;조회235;;marketing
98256;(주)한국핀테크서비스 브랜드/퍼포먼스 마케터 채용;;신입, 경력;조회593;;marketing
95164;퍼포먼스 마케터 (Performance Marketer);3,000 - 7,000만원 ; 경력;조회1,421;;marketing
100524;마케터, 영업;185 - 200만원 ; 인턴, 신입, 경력;조회265;;marketing
99253;[IoT platform] byb 마케팅 / PR 매니저;;신입, 경력;조회540;;marketing
98022;마케팅 팀을 이끌어주실 팀장님을 모십니다.;2,600 - 3,500만원 ; 최대 2.0% ;조회536;;marketing
95866;하우그로우 마케팅 인턴 [6개월];;인턴, 신입, 경력;조회1,669;;marketing
97078;SNS 관리 아르바이트;;인턴, 신입, 경력;조회854;;marketing
100507;콘텐츠 마케터;3,300 - 4,800만원 ; 경력;조회221;;marketing
100508;콘텐츠 마케터;3,300 - 4,800만원 ; 경력;조회271;;marketing
99267;마케팅 (그로스 해킹);10.0% - 20.0% ; 신입, 경력;조회420;;marketing
100153;마케팅 상품기획 및 관리;;신입;조회318;;marketing
100481;브랜드 마케팅;;경력;조회262;;marketing
97367;Marketer;;신입, 경력;조회397;;marketing
97534;퍼포먼스 기반의 마케팅 경력 직원 채용;;경력;조회688;;marketing
98879;Digital Marketer (Junior);;신입, 경력;조회541;;marketing
100465;글로벌 콘텐츠 마케터(일본);최소 2,400만원 ; 인턴, 신입;조회263;;marketing
91853;콘텐츠 마케터 채용;;신입, 경력;조회468;;marketing
97456;타임오더 퍼포먼스 마케터 채용;;신입, 경력;조회1,308;;marketing
100262;콘텐츠 마케터 - 인턴;;인턴, 신입, 경력;조회336;;marketing
100263;키트/상품 MD - 인턴;;인턴, 신입, 경력;조회276;;marketing
100260;B2B 세일즈 매니저 - 인턴;;인턴, 신입, 경력;조회276;;marketing
95055;"패션 커머스 플랫폼 ""WAVEBY"" 콘텐츠 마케터";;경력;조회1,381;;marketing
97580;"커머스 플랫폼 ""WAVEBY"" 마케터 (Lead급)";;경력;조회579;;marketing
99421;[Uconnec] 디지털 마케팅 AE;;경력;조회396;;marketing
99819;[Waveby] 콘텐츠 MD;;경력;조회362;;marketing
59285;마케터;;인턴, 신입, 경력;조회3,805;;marketing
100303;영상 편집;2,700 - 3,000만원 ; 신입, 경력;조회253;;marketing
100298;컨텐츠/브랜드 마케터;;신입, 경력;조회412;;marketing
100291;Greenium 콘텐츠 에디터 담당 (경력, 신입);2,500 - 3,000만원 ; 신입, 경력;조회313;;marketing
100286;향기 코스메틱 브랜드 리베르 온라인 퍼포먼스 마케터(경력3년이상);2,800 - 3,500만원 ; 경력;조회280;;marketing
99976;BTL, 온/오프라인이벤트 운영(대리급);2,800 - 3,200만원 ; 경력;조회394;;marketing
100265;중화권 소셜 마케팅 담당;;인턴, 신입, 경력;조회299;;marketing
100245;[티샷] 디지털 마케터 경력자 채용;3,000 - 6,000만원 ; 경력;조회279;;marketing
100240;SNS 컨텐츠 기획 및 제작자 채용;;신입, 경력;조회284;;marketing
100225;퍼포먼스 마케터;;신입, 경력;조회296;;marketing
100231;컨텐츠 마케터;4,000 - 6,000만원 ; 3.0% - 5.0% ;조회303;;marketing
86454;디지털 마케팅 리더급 채용(콘텐츠 스타트업);5,000 - 10,000만원 ; 경력;조회2,300;;marketing
98037;패션 마케팅 경력자 채용 - e스포츠 구단;;경력;조회535;;marketing
89458;브랜드 마케팅 경력자 채용(e스포츠 전문 기업);;경력;조회1,700;;marketing
99225;마케터;3,000 - 3,500만원 ; 인턴, 신입, 경력;조회400;;marketing
100207;컨텐츠 마케터(경력);3,000 - 6,000만원 ; 경력;조회437;;marketing
100193;브랜드 마케터 - 영상콘텐츠 플랫폼 `서사`;3,000 - 5,000만원 ; 경력;조회309;;marketing
97654;마케팅기획 SNS 관리 등 브랜딩 담당자 채용;2,500 - 4,000만원 ; 경력;조회584;;marketing
100145;잇마플과 함께 할 마케터 경력사원 모집합니다.;;경력;조회285;;marketing
